EmpNo,First Name,Last Name,Department,Wage,Project Completion Rate
9393,Nicole,Black,Testing,21145.39,52.51195
1136,Jeffrey,Williamson,Sales,31238.59,52.516148
6193,Marissa,Garcia,Testing,20553.13,52.51708
8203,Katrina,Bass,Sales,60460.02,52.51897
9822,Dawn,Hicks,Sales,88779.84,52.52382
2194,Bradley,Terry,HR,71652.92,52.524628
5102,Karen,Pineda,Testing,41165.37,52.52806
5580,Phyllis,Wilson,Testing,79077.19,52.528484
9516,Ricky,Holloway,Sales,32097.73,52.531742
8716,Melanie,Rios,IT,98056.99,52.534428
104,Leah,Reed,Testing,27471.47,52.534878
804,Luis,Weaver,Research,87960.32,52.55041
4872,Monica,Reynolds,Testing,71651.23,52.553116
4283,Angela,Hansen,Research,7210.81,52.5532
1553,Jasmine,Chapman,Testing,56061.8,52.553955
7107,Ann,Brown,Research,74377.16,52.55568
4992,Jimmy,Wallace,Research,15245.86,52.55734
5006,Nicholas,Collins,IT,8773.1,52.56467
5089,Kristie,Short,Testing,77417.36,52.56804
49,Brittany,Butler,Research,58948.7,52.57181
641,Sara,Kramer,Sales,35125.83,52.57233
7476,Jennifer,Johnson,Testing,4180.43,52.572464
6969,Troy,Estrada,HR,84866.73,52.574097
8512,Stanley,Wolfe,Research,92637.41,52.578106
2469,Emily,Quinn,Sales,75615.98,52.58504
7775,Toni,Randall,Research,37848.67,52.59258
8452,Karen,Potts,Sales,48061.54,52.5982
3002,Joshua,Brewer,IT,29012.0,52.599518
6337,Michael,Anderson,HR,16413.98,52.602085
9930,Raymond,Espinoza,HR,17538.0,52.603962
5851,Abigail,White,Testing,13799.11,52.61111
9283,Robert,Sherman,IT,42063.8,52.611828
6586,Jessica,Perez,HR,88739.73,52.62132
8212,Susan,Peterson,Research,31710.1,52.62357
471,Ashley,Andrade,Sales,55954.12,52.624943
7917,Miguel,Lozano,HR,65524.04,52.62901
5540,Alex,Gonzalez,Research,81727.68,52.63896
2200,Michael,Hernandez,HR,47010.85,52.639206
4358,Matthew,Terry,HR,48521.09,52.64367
1328,Beverly,Lopez,IT,12571.08,52.644836
151,Melissa,Gonzales,Testing,45318.45,52.647083
1350,Stephanie,Moore,Testing,31233.98,52.650867
1885,Kim,Jensen,HR,32313.85,52.65381
7328,Jason,Callahan,Sales,40320.33,52.65884
9330,Jennifer,Grant,Sales,61993.97,52.671997
9585,Kathleen,Lane,IT,18972.04,52.67846
638,David,Morris,Testing,42432.83,52.681618
2427,Cynthia,Williams,HR,66762.69,52.684196
7285,Jeremy,Vang,IT,30910.57,52.68758
702,Patrick,Greer,Research,25726.56,52.68766
8734,Carrie,Sharp,Testing,79670.31,52.695663
1928,Peter,Caldwell,Testing,14892.25,52.697044
1312,Nicholas,Baker,HR,90784.86,52.69744
4767,Mr.,John,Testing,49281.32,52.698265
2786,Austin,Diaz,HR,25178.0,52.70314
6537,Patricia,Beck,HR,35630.9,52.705585
6758,Lawrence,Reed,HR,79591.98,52.709534
377,Jamie,Martin,HR,85533.0,52.70969
2068,Francisco,Chambers,Research,55045.31,52.71231
2624,Stacy,Hahn,IT,30618.92,52.71459
7613,Danielle,Liu,Testing,858.72,52.7242
2482,Tiffany,Bowers,Testing,26082.28,52.72677
8800,Bryan,Stark,Testing,5304.71,52.729404
8009,Ricky,Moore,HR,84404.46,52.72999
7929,Alexander,Hall,Sales,86636.74,52.72999
9539,Peter,Coleman,Research,88936.95,52.732845
2497,Luke,Bowen,IT,83074.01,52.733223
6458,Katie,Collins,Sales,31643.45,52.734646
5230,Morgan,Harris,Testing,9317.41,52.742455
6976,Allison,Thompson,Research,78282.87,52.74401
2558,Edwin,Bailey,Testing,76355.57,52.744846
2866,Eduardo,Bates,IT,41601.22,52.746494
9894,Gavin,Watson,IT,18278.66,52.747025
4470,Justin,Luna,IT,80281.25,52.74727
423,Jose,Chavez,Research,73104.05,52.752495
5148,Christina,Shaffer,HR,56218.09,52.753517
4765,Steven,Watson,Sales,50921.71,52.75508
6427,Ryan,Duncan,Sales,37426.38,52.75937
2601,James,Morse,Sales,12391.01,52.76088
3988,Jill,Davis,HR,96222.97,52.76104
306,Vincent,Molina,Testing,25925.6,52.761765
6429,Jason,Clarke,Testing,50405.03,52.765057
6681,Tonya,Ramirez,Sales,87895.29,52.766396
3077,Jason,Williams,IT,10221.8,52.768593
7156,Laura,Webb,IT,98291.05,52.77398
9051,Tyrone,Madden,Testing,34787.43,52.778595
309,Haley,Scott,Sales,9498.36,52.77901
1473,Eric,Barker,HR,33631.37,52.781193
7119,Elizabeth,Ryan,HR,95832.26,52.78355
3501,Carrie,Lowe,IT,42024.51,52.78463
3605,Christina,Bennett,Testing,65684.57,52.785736
9052,Kimberly,Quinn,Research,48247.0,52.78631
3568,Erin,Duncan,Research,17293.62,52.789764
448,Christina,Hardy,HR,33805.91,52.789803
6724,Andrew,Flowers,Testing,50215.56,52.792767
7177,Gary,Kim,Sales,85321.58,52.793163
7498,Timothy,Garcia,Research,58578.26,52.811367
9038,Tonya,Mills,IT,61861.01,52.81191
240,Melinda,Black,IT,9046.72,52.821316
4558,Lee,Williams,Research,39808.73,52.821968
6908,Denise,Patterson,Research,3114.54,52.82534
7282,Johnny,Mcconnell,Research,28503.67,52.826736
2421,Brandon,Hughes,HR,92254.58,52.83094
8400,Nichole,Anderson,HR,6794.39,52.835064
8782,Michael,Cantrell,HR,90026.01,52.835705
2519,Kevin,Ramirez,IT,56367.44,52.836964
1929,Cameron,Brown,IT,42293.16,52.8374
3806,David,Gross,HR,65670.38,52.839172
6447,Karl,Wheeler,IT,11322.5,52.840824
8886,Matthew,Edwards,Research,98700.81,52.843906
4542,Jeffrey,Schmidt,Research,22906.72,52.84436
5244,Brian,Reed,Research,90117.95,52.844604
4318,Suzanne,Lewis,Sales,87527.11,52.848732
5464,Carolyn,Daniels,Research,12696.61,52.852295
3552,Jasmin,Roberts,Sales,41971.65,52.8532
5443,Joe,Schwartz,HR,75572.1,52.854195
7764,Anthony,Miller,Testing,46017.68,52.855633
1497,Derrick,Hernandez,HR,72936.04,52.857376
6631,Denise,Hamilton,Testing,18483.66,52.858776
9227,Lindsay,Hunt,Sales,95929.36,52.85999
5948,Tony,Armstrong,IT,71422.05,52.863068
1793,Sandra,Garcia,HR,29665.82,52.870693
2639,Gabriel,Banks,Sales,8929.8,52.87467
7023,Leah,Wu,Sales,14731.47,52.87653
2120,Elizabeth,Moore,Research,80524.85,52.877853
905,Stephen,Smith,Sales,55821.86,52.878784
1531,Nicholas,Wang,IT,3119.05,52.88051
3453,Sean,Calhoun,HR,39419.88,52.883022
7102,Robert,Collins,Sales,16281.97,52.883957
4004,William,Calhoun,IT,55294.12,52.885403
8611,William,Morris,IT,29376.07,52.886944
4137,Albert,Henry,HR,36987.13,52.892773
535,Craig,Thomas,Testing,83364.96,52.89599
8247,Peter,Morton,IT,54225.53,52.896317
9075,Isaac,White,Sales,98898.13,52.89803
8658,Evelyn,Nelson,HR,94116.81,52.898926
2641,Roy,Villarreal,Research,28283.85,52.899483
4671,Cody,Salas,Testing,1644.64,52.901276
7676,Dana,Paul,HR,3521.56,52.909206
1485,Harry,Gibbs,Sales,64516.03,52.909286
5830,William,Jackson,Testing,2440.65,52.914066
2972,Shawn,Odonnell,IT,34127.61,52.91505
1754,Brian,Martinez,IT,17433.47,52.915092
6357,John,Moore,Research,51434.62,52.915096
9316,Jennifer,Evans,HR,42503.14,52.917805
5072,Paul,Anderson,HR,25022.92,52.91814
2028,Mrs.,Kayla,Research,13848.93,52.92022
2922,Cheryl,Nelson,Research,14197.19,52.924137
7398,Joel,Liu,Testing,96262.82,52.924713
9740,Thomas,Young,IT,72433.85,52.926704
1235,Leslie,Brown,Testing,61030.46,52.932327
7209,Janet,Blackburn,Testing,64403.78,52.944572
1699,Miss,Susan,IT,14970.74,52.945034
6052,Anita,Mcdaniel,Research,51312.13,52.947613
9019,Cody,Richards,HR,53118.46,52.950394
767,Jacqueline,Jimenez,IT,75593.55,52.95224
2213,Bobby,Richardson,Sales,52285.63,52.957935
6355,Katherine,Roberts,HR,59768.51,52.958527
2662,Peter,Swanson,Research,54695.36,52.962902
801,Gregory,Hart,Research,66270.94,52.96652
4505,Austin,Gomez,Sales,19123.84,52.968693
4963,Steven,Thompson,IT,55716.67,52.9707
4221,Isaac,Gaines,IT,88921.98,52.973576
944,Catherine,Gross,HR,28026.02,52.97579
2445,Shannon,Oneill,Testing,8220.3,52.976013
1863,Steven,Burgess,HR,22815.84,52.98415
374,Linda,Heath,Sales,68925.16,52.989365
3493,Brittany,Kaufman,Research,60217.64,52.994904
156,Beverly,Smith,HR,11952.93,52.995735
5328,Keith,White,Testing,31742.57,52.99647
4214,Kenneth,Valencia,Research,93075.55,52.99662
3432,David,Blake,HR,23333.39,52.997128
3579,Jennifer,Williams,HR,84251.83,52.99925
3823,Benjamin,Kidd,Sales,80031.81,53.00104
5833,William,White,Testing,52504.69,53.007256
6330,Tommy,Lawrence,Sales,80208.61,53.007317
4839,Joseph,Beasley,IT,43552.63,53.010162
9228,Kimberly,Carlson,Testing,87148.69,53.010696
2230,Sarah,Kelley,Research,32300.19,53.012344
1104,Linda,Peters,HR,20183.88,53.014095
4763,Rhonda,Murphy,HR,27799.53,53.01826
542,Jennifer,Gentry,Sales,59252.89,53.02224
1867,Dawn,Best,Testing,25256.15,53.02474
8811,Kenneth,Garcia,Research,97091.13,53.02841
1301,Donald,Ingram,Research,71671.16,53.03111
7348,Scott,Kent,IT,80681.35,53.031902
2683,Michael,Thomas,HR,12393.01,53.032448
5730,Daryl,Hill,HR,9495.11,53.033257
946,Jeanne,Davis,Research,78543.84,53.035526
6814,Paul,Sanders,IT,96547.01,53.037254
5640,Elizabeth,Ewing,Sales,82499.04,53.038677
4027,Michelle,Vincent,Research,28506.4,53.0447
2513,Matthew,Glenn,HR,38756.49,53.04802
8131,Abigail,Campbell,IT,53228.51,53.052082
7614,Tracy,Mercer,HR,76615.54,53.052555
9553,Zachary,Armstrong,IT,8163.2,53.053394
9941,Nicholas,Hart,Sales,81135.36,53.060726
7503,Nathan,Nelson,HR,38025.05,53.06164
2348,Douglas,Jackson,IT,70243.81,53.061707
3009,Cassandra,Williams,Testing,88070.04,53.063656
493,Tiffany,Williams,IT,83739.71,53.070057
232,Julie,Hopkins,HR,59658.32,53.07219
3178,Michael,Ray,Sales,73590.37,53.073643
197,Heather,Fletcher,Sales,70637.59,53.073845
3461,Katelyn,Lawson,HR,99156.11,53.074787
4567,Richard,Chavez,Research,75128.16,53.078823
6605,Ellen,Gonzalez,Sales,79828.63,53.08008
6865,Sandra,Shaw,IT,27695.81,53.08079
6047,Melissa,Rowe,HR,6481.8,53.086266
8935,Elizabeth,Lee,IT,90080.9,53.088356
6700,Elizabeth,Chen,IT,66128.4,53.08971
5275,Gregory,Rodriguez,IT,44955.66,53.09081
8056,Robert,Smith,IT,41880.9,53.093307
1890,Michael,Wright,IT,21416.46,53.094128
9108,Karen,Turner,HR,33990.22,53.094833
9802,Steven,Moore,HR,78407.21,53.095505
6490,Benjamin,Chavez,IT,10993.94,53.095592
9140,Ronald,Sullivan,Sales,52810.62,53.096756
8176,Shaun,Lewis,Sales,12928.67,53.099205
9258,Eric,Underwood,IT,12421.66,53.099304
4970,Amy,Poole,Sales,21376.63,53.100037
9460,Cynthia,Miller,Testing,47708.97,53.10601
6358,Tyler,Owens,Research,99801.89,53.10749
7578,Mrs.,Samantha,Sales,36010.0,53.110573
7724,Dana,Morrison,IT,74408.35,53.113304
5894,Darius,Obrien,IT,18262.92,53.114536
7077,Michael,Black,IT,35930.39,53.119915
3235,Elizabeth,Miller,Sales,87932.36,53.1203
3367,Scott,Coleman,Sales,26871.77,53.120724
5717,Lisa,Terrell,Testing,79082.46,53.12096
1,Pamela,Farmer,Research,36682.89,53.122707
3970,Matthew,Smith,Testing,96130.26,53.125057
3439,Daniel,Brooks,Sales,22350.4,53.129486
3689,Bridget,Carter,HR,23239.88,53.134823
7859,Jennifer,Wilkerson,Research,46729.01,53.137794
4971,Michelle,Roman,Research,83828.49,53.13839
4715,Mark,Rodriguez,Research,91888.37,53.141308
9792,Erika,Rivera,Research,74367.98,53.141365
8548,Tiffany,Simmons,Sales,1156.46,53.142548
7689,Cindy,Callahan,IT,5267.61,53.1448
6182,Sarah,Smith,Research,32450.78,53.146
1286,Stacy,Morrison,HR,33468.83,53.1489
3429,Alexis,Walsh,Testing,20159.83,53.14937
7896,Mark,Johnson,Testing,32754.27,53.153534
830,Christopher,Mercado,Research,94323.52,53.15648
3632,Jonathan,Berg,Testing,11611.59,53.15772
3126,Brandi,Washington,HR,42381.05,53.163723
6730,Raymond,Wright,Testing,28156.24,53.165047
6185,Allison,Perez,HR,6957.0,53.16681
7987,Kenneth,Ayala,Testing,8491.39,53.168343
4850,Brian,Sandoval,HR,14348.02,53.17747
8924,Kathleen,Jackson,Testing,12577.4,53.18075
9261,Thomas,Maxwell,Testing,97220.33,53.181335
2172,Bonnie,Green,IT,20199.7,53.182068
9731,Miranda,Johnson,HR,15271.9,53.18269
1799,Ryan,Jenkins,Research,41222.43,53.185978
1870,Mark,Hall,Testing,72587.9,53.192375
9409,Jonathan,Romero,IT,77593.38,53.19304
8104,Luis,Alvarado,Research,68714.6,53.193737
3478,Jacqueline,Waters,Testing,61052.2,53.19601
4296,Robert,Caldwell,HR,40491.42,53.19881
3427,Amanda,Sullivan,IT,47530.42,53.199066
4493,Veronica,Bass,Research,59816.42,53.200348
7033,Henry,Rice,Sales,72198.94,53.206875
8489,Walter,Drake,IT,31789.35,53.20826
6189,Hannah,Lambert,Sales,36002.43,53.20991
6588,Kayla,Prince,IT,77534.29,53.211765
5566,Michael,Guzman,Testing,66027.91,53.213943
2853,Timothy,Harris,HR,32110.63,53.218304
5535,Tanya,Smith,HR,88819.45,53.219585
2192,Jennifer,Fowler,HR,96569.45,53.223316
2314,Matthew,Stewart,Research,64522.25,53.224354
9624,Ronald,Bishop,Testing,41728.17,53.22507
1078,Christina,Benjamin,Research,57938.0,53.22673
7379,Lisa,Reese,IT,893.57,53.22817
1695,Steven,Howard,Research,20902.62,53.229485
2397,Kevin,Zavala,HR,52642.93,53.229862
5992,Alejandra,Kim,HR,12929.04,53.23196
8148,Michael,Stewart,Sales,2959.31,53.234753
4769,Derek,Pratt,IT,76169.4,53.2406
1943,Richard,Clark,Sales,36553.73,53.24093
63,Brian,Roberts,Testing,32813.37,53.24328
4034,Hannah,Mckenzie,IT,5222.43,53.246185
6897,Danielle,Klein,HR,93656.08,53.251595
9599,Justin,Brown,Testing,34741.5,53.255703
1108,Mallory,Richard,Testing,81601.15,53.257996
967,Tammy,Alexander,Testing,7005.77,53.258423
6417,Terri,Bishop,Research,12703.84,53.26875
1237,Brandy,Clark,IT,25814.02,53.269318
992,Shannon,Bishop,IT,53340.07,53.27378
5682,Deborah,Larson,IT,69873.64,53.276115
7791,Danielle,Hughes,HR,50067.13,53.27648
8112,Shelby,Tucker,Sales,90071.67,53.28206
3877,Patty,Jackson,Research,40232.68,53.282253
6279,Ashley,Mccarty,Testing,73469.82,53.285034
6222,Ashley,Quinn,Research,98421.27,53.28585
9736,Robert,Richardson,IT,9397.66,53.285908
9290,Kevin,Peterson,HR,6901.92,53.286068
4005,Valerie,Obrien,Research,16935.41,53.287415
1494,Daniel,Savage,Research,61241.8,53.2888
4714,Cynthia,Johnson,IT,34837.42,53.289593
5221,Timothy,Young,Testing,22235.0,53.29426
2448,Christopher,Deleon,Testing,95127.78,53.297264
8902,Rachel,Garcia,Research,77787.99,53.297554
2724,Mary,Davis,IT,14055.09,53.298603
6749,Kenneth,Pugh,IT,44937.58,53.301632
3214,Jonathan,Hodges,Research,986.62,53.303684
1757,Chelsea,Sanders,Research,94889.34,53.306076
7018,Allison,Sweeney,HR,8227.41,53.3075
2003,Robert,Marks,HR,98394.43,53.307938
1784,Heather,Lee,IT,4141.36,53.308765
8403,William,Hodge,HR,62569.83,53.31276
3013,Tony,Barajas,IT,1562.88,53.31741
5352,Shane,Diaz,Sales,13038.77,53.319458
6219,John,Jones,IT,48662.4,53.324368
4116,Sarah,Allen,Research,4898.09,53.325077
1714,Glenn,Webster,Research,53327.67,53.32584
6176,Arthur,Steele,IT,73861.18,53.3264
4373,Marcus,Hughes,Research,91887.13,53.33209
597,Paul,Morales,Research,59120.07,53.33323
5392,Melinda,Spencer,Testing,12515.45,53.33673
705,Mr.,Joshua,Research,16552.85,53.34697
1968,David,Clarke,Testing,8197.91,53.35282
105,Sean,Vargas,IT,45820.53,53.356415
9310,Michelle,Bullock,Sales,68111.6,53.367226
4443,April,Singleton,Research,44363.76,53.36878
714,Kyle,Moreno,Testing,16571.95,53.370354
6451,Amy,Perez,Sales,6536.58,53.377094
4048,Katrina,Smith,IT,87767.6,53.37765
4413,Nicholas,Lane,Sales,17063.41,53.382103
172,Chelsea,Russell,IT,30492.66,53.384327
9859,Eric,Mathews,HR,71101.55,53.389095
99,Patricia,Andrade,Research,56325.19,53.392002
9397,Ann,Christensen,Research,25396.22,53.392567
5817,Laurie,Hernandez,IT,53248.42,53.39311
9154,Herbert,Murray,Sales,77648.18,53.396248
5597,Samantha,Crosby,Sales,9961.83,53.396465
7418,Jenna,Foster,Testing,54467.08,53.3976
6422,Mark,Gonzalez,HR,50135.0,53.39867
4830,Valerie,Robinson,Sales,92826.02,53.398857
9077,David,Green,IT,76742.99,53.39984
1180,Heather,Brock,Research,7278.37,53.403355
7176,William,Peck,Testing,74444.44,53.403404
4555,Deborah,Morgan,IT,32381.38,53.403736
3917,Tina,Mora,Testing,25951.2,53.42086
9514,Rachel,Coffey,Research,54317.22,53.42342
3574,Alyssa,Wolfe,HR,31411.44,53.425613
3110,Taylor,Randall,Testing,82857.2,53.431015
5495,Courtney,Schmidt,IT,95061.27,53.43534
5749,Janet,Boyd,Sales,55093.22,53.448425
9189,Jeremy,Hodge,Sales,42344.33,53.448772
4802,Alexander,Wong,Research,90927.85,53.450737
482,Richard,Mason,Testing,76572.71,53.451317
1343,Patricia,Stephens,Research,42883.42,53.45168
1933,Larry,Gonzales,HR,10732.14,53.462517
5096,Diane,Nelson,Testing,36943.2,53.465214
8128,Terry,Pennington,IT,35821.1,53.465813
567,Kevin,Callahan,Sales,38716.87,53.475025
5584,Jennifer,Elliott,HR,14268.75,53.47623
4572,Nicole,Thomas,Research,22509.82,53.47682
8361,Jennifer,Crawford,Sales,75406.38,53.485447
409,Andrew,Meyers,Sales,83896.91,53.48878
7666,Larry,Harper,HR,48389.01,53.48982
2383,Stephanie,Smith,Research,96457.72,53.490135
1922,Garrett,Torres,HR,85029.15,53.491528
7871,Tami,White,Sales,58374.75,53.493614
7771,Aaron,Olsen,Research,61770.56,53.494614
3063,Denise,Sandoval,HR,48561.32,53.494904
7221,Lisa,Lane,Sales,57323.6,53.500957
4845,Michael,Vargas,Research,74742.09,53.502247
8397,Victor,Robinson,Research,92146.22,53.502666
3816,Eddie,Barnes,Sales,25572.49,53.503036
8816,Dr.,Joann,Testing,52159.44,53.504265
8310,Jose,Johnson,HR,97716.55,53.50697
5404,Karen,Lyons,HR,21451.48,53.507282
8240,David,Perry,Sales,92420.53,53.508938
1297,Michael,Marsh,HR,25750.37,53.512726
555,Dennis,Garrett,Testing,83803.76,53.513454
5265,Charles,Harrison,IT,4127.15,53.518967
589,Tammy,Howard,Sales,19719.23,53.52341
9377,Kevin,Brown,IT,74560.45,53.525166
3941,Derek,Bryant,HR,45932.96,53.526264
8223,Elizabeth,Gilbert,IT,67254.97,53.526848
9872,Peter,Hunter,IT,49157.2,53.529144
8461,Robert,Adkins,Testing,29092.99,53.53028
4638,Molly,Banks,Research,86753.12,53.540234
683,Casey,Silva,IT,50348.21,53.54234
850,Charles,Nguyen,HR,83977.82,53.543224
9012,William,Lopez,HR,35685.81,53.54734
4886,Anthony,Hammond,IT,36956.23,53.548286
9096,Brian,Moore,Research,93613.71,53.54863
7815,Nicholas,Pierce,HR,21542.28,53.549034
3695,Brenda,Malone,IT,94547.73,53.55015
4277,Matthew,Hughes,Testing,95321.56,53.551308
939,Julia,Byrd,HR,15508.62,53.551907
9450,Lisa,Ramos,HR,18496.27,53.55461
2080,Bryan,Snow,Sales,42428.89,53.55846
729,Dale,Cooper,HR,14795.15,53.559372
2400,Alyssa,Cervantes,HR,53343.3,53.56007
2661,Julie,Ellis,HR,39525.51,53.561054
5498,Stephen,Davis,Sales,46307.4,53.56533
678,Heather,Pace,Sales,33591.79,53.567318
9130,Eugene,Elliott,Sales,6606.76,53.57064
4613,Robert,Young,Sales,83209.85,53.57369
3748,Barbara,Bailey,IT,26550.11,53.57431
3960,Joy,Price,HR,85345.71,53.574955
4134,Melanie,Williams,HR,38516.87,53.580814
9213,Emily,Blair,HR,42127.23,53.580917
8736,Nicole,Cook,Sales,48346.15,53.583683
3971,Laura,Hines,Research,81667.69,53.586918
5665,Erica,Lee,Research,65399.03,53.587223
1730,Monica,Gonzalez,Research,2760.62,53.587765
749,Monica,Smith,Testing,12297.26,53.592533
57,Phillip,Barnes,Testing,31821.99,53.59875
1391,Lauren,Gibson,IT,59176.69,53.60138
1119,Elizabeth,Silva,Sales,16710.03,53.605003
6494,Julie,Hunt,Testing,88481.51,53.609066
9594,Shane,Leonard,Testing,16431.35,53.60982
1795,Marcus,Burch,Sales,82633.94,53.610004
7837,Rachel,Morton,IT,34935.01,53.610435
6046,Taylor,Oneill,Research,58732.7,53.611343
8985,Jacob,Potter,HR,87014.48,53.61328
3932,Robert,Bradford,Sales,40502.9,53.61717
3362,Dr.,Xavier,IT,36581.69,53.62318
2726,Amanda,Singh,Research,42043.59,53.627045
7130,Teresa,Garcia,Testing,90136.05,53.628853
1836,Cindy,Gray,Research,33651.82,53.635967
2440,Natalie,Sandoval,Sales,97686.64,53.636806
135,John,Camacho,Testing,6049.53,53.638744
5351,Nathan,Smith,Testing,84136.21,53.638744
8243,Danielle,Blair,Research,71897.98,53.642162
1994,Lauren,Holland,Sales,44726.48,53.646374
3635,Daniel,Garrison,Sales,12854.62,53.646435
888,Russell,Gonzales,IT,71034.49,53.649315
8953,Frank,Lee,Sales,44966.18,53.651176
5859,Thomas,Smith,Testing,82829.17,53.654633
7222,Clayton,Hernandez,Sales,73069.36,53.660027
4541,Michael,Scott,IT,39937.45,53.66154
855,James,Romero,IT,71865.87,53.664036
4201,Eric,Bowen,Sales,35349.98,53.6657
3740,Jamie,Orr,HR,48492.62,53.665718
7368,Andrew,Martinez,Sales,37951.3,53.671066
890,Deborah,Sanders,HR,83122.03,53.67456
7397,Rachel,King,HR,25423.24,53.68749
4554,Mrs.,Dawn,Testing,62167.35,53.691288
994,Eric,Pearson,Research,76779.84,53.693142
8333,Michael,Jordan,Research,43260.75,53.694645
2654,Suzanne,Mosley,IT,5308.75,53.700096
4376,Cynthia,Gibson,Sales,35931.49,53.70691
2670,Evan,Ferguson,Testing,67022.64,53.7072
6556,Rebecca,Allen,IT,40924.53,53.711147
5971,Elizabeth,Tucker,Research,29503.05,53.72137
8419,Michelle,Patel,IT,83976.45,53.7247
4883,Jessica,Bryan,HR,9899.39,53.72734
6810,Dennis,Jackson,HR,489.73,53.72805
2034,Michael,Scott,IT,28839.38,53.733086
2753,Kimberly,Garrison,Sales,4211.05,53.734108
2840,Amy,Anderson,IT,99920.33,53.734737
5789,Robert,Parks,IT,72998.77,53.737206
5154,Cindy,Murphy,Testing,12700.5,53.741558
8818,Amber,Francis,HR,1024.8,53.7442
9753,Nicholas,Simpson,Sales,32608.82,53.751816
8699,Ellen,Perry,HR,65023.16,53.7602
1362,Steven,Shields,Research,21085.34,53.76021
9091,Matthew,Solomon,Sales,47103.0,53.76543
4047,Lisa,Sullivan,IT,41469.9,53.765686
8967,Christine,Diaz,Sales,92927.68,53.766
121,Jaime,Murray,HR,85455.04,53.773315
9675,Stephen,Hall,Sales,74340.58,53.78297
6884,Drew,Davis,IT,96605.6,53.786148
1882,Christopher,Gay,Testing,69002.96,53.790195
8214,Walter,Phillips,Research,8290.35,53.791912
540,Kristin,Cross,Research,46384.66,53.794292
7943,Alyssa,Jones,HR,61233.44,53.796833
8516,James,Chavez,IT,18143.62,53.799107
1740,Warren,Ramirez,Sales,5700.82,53.80697
8507,Emily,Peterson,HR,52664.67,53.8093
5976,Spencer,Hanson,Research,64689.15,53.814327
5364,Theresa,Jefferson,Testing,17794.08,53.815727
2709,Maurice,Hernandez,Research,40932.71,53.816555
6770,Jason,Fowler,Sales,84808.94,53.8227
1188,Sarah,Hicks,Research,25376.92,53.830635
2447,Erin,Lowery,Research,35050.14,53.832497
2340,Marcus,Graham,Sales,70988.48,53.832966
5974,Becky,Garcia,Sales,16920.81,53.833805
8546,Leslie,Vargas,Sales,69702.17,53.839603
7186,Natasha,Lee,IT,85206.56,53.844448
2849,Richard,Munoz,Sales,32217.16,53.84533
3929,Gordon,Clark,Testing,29275.05,53.848198
8988,Andrew,Martin,Research,73755.99,53.851505
3419,Dylan,Hawkins,IT,66751.13,53.86059
1070,Nathaniel,Paul,HR,96191.14,53.862648
5153,Christy,Marsh,IT,70928.33,53.86608
7326,Evan,Hancock,Research,16139.53,53.86824
3569,Richard,Hunter,Testing,24912.72,53.873928
3343,Michael,Atkins,Sales,18789.63,53.878033
9681,James,Riley,HR,3907.96,53.87913
1290,Eric,Mason,HR,13047.68,53.882645
703,John,Johnson,Research,11849.85,53.88331
740,John,Silva,HR,51329.66,53.884407
7460,Heidi,Maynard,IT,49987.59,53.88742
